Hs in m, Tp in sec, Dp in deg, Depth in m

 yr,  mo,  da,  hr,  mn,  sc,  Hs,  H1/10, H1/3, Hmax,  Tp, T1/10, T1/3, Tmax,   Dp,  Depth,     CM,       CD
22,11,20,16,27,00,1.58,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 194, 11.167,   0.141,     5
22,11,20,18,27,00,1.48,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 189, 12.200,   0.140,     9
22,11,20,20,27,00,1.28,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 221, 12.496,   0.101,    91
22,11,20,22,27,00,1.34,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 201, 11.495,   0.186,   146
22,11,21,00,27,00,1.35,-0.00,-0.00,-0.00, 3.9,-0.1,-0.1,-0.1, 265, 10.219,   0.134,   185
22,11,21,02,27,00,1.27,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 205, 10.025,   0.026,   276
22,11,21,04,27,00,1.01,1.24,1.06,1.60, 9.8, 5.5, 4.6, 7.0, 193, 10.784,   0.166,   340
22,11,21,06,27,00,1.15,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 194, 12.079,   0.223,   356
22,11,21,08,27,00,1.06,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 205, 12.608,   0.082,    23
22,11,21,10,27,00,0.73,1.01,0.91,1.12, 8.5, 4.6, 4.5, 6.3, 202, 11.951,   0.246,   156
22,11,21,12,27,00,0.85,1.09,0.89,1.54, 9.8, 8.5, 8.1, 8.0, 201, 10.523,   0.250,   179
22,11,21,14,27,00,0.81,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 197,  9.938,   0.135,   259
22,11,21,16,27,00,0.77,0.99,0.80,1.17, 8.5, 6.9, 6.5, 6.9, 185, 10.607,   0.101,   308
22,11,21,18,27,00,0.64,0.94,0.82,-0.00, 7.5, 4.4, 4.3,-0.1, 194, 11.879,   0.242,   341
22,11,21,20,27,00,1.23,1.74,1.41,2.20, 3.7, 6.2, 5.5, 5.6, 226, 12.651,   0.086,   357
22,11,21,22,27,00,1.36,-0.00,-0.00,-0.00, 4.7,-0.1,-0.1,-0.1, 209, 12.218,   0.161,   135
22,11,22,00,27,00,0.99,1.24,1.06,1.74, 4.4, 4.8, 4.3, 5.8, 214, 10.876,   0.137,   148
22,11,22,02,27,00,1.74,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 145, 10.155,   0.091,    95
22,11,22,04,27,00,1.37,1.66,1.36,2.09, 8.5, 6.4, 6.0, 4.9, 177, 10.590,   0.078,    37
22,11,22,06,27,00,1.67,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 184, 11.833,   0.185,    14
22,11,22,08,27,00,1.61,2.24,1.88,2.69,11.6, 8.9, 8.4, 9.0, 201, 12.755,   0.125,    26
22,11,22,10,27,00,1.35,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 202, 12.485,   0.126,   142
22,11,22,12,27,00,1.23,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 200, 11.009,   0.316,   179
22,11,22,14,27,00,0.81,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 197,  9.873,   0.173,   226
22,11,22,16,27,00,0.77,0.95,0.79,1.22, 9.8, 7.7, 7.7, 8.3, 181, 10.245,   0.147,   298
22,11,22,18,27,00,0.86,1.34,1.10,1.59, 8.5, 7.7, 7.5, 6.8, 169, 11.488,   0.269,   338
22,11,22,20,27,00,0.61,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 213, 12.706,   0.225,   330
22,11,22,22,27,00,0.78,0.97,0.77,1.42, 7.5, 6.9, 6.6, 6.8, 193, 12.758,   0.152,   189
22,11,23,00,27,00,0.71,0.87,0.72,1.22, 8.5, 5.1, 5.1, 3.9, 201, 11.530,   0.202,   149
22,11,23,02,27,00,0.66,0.86,0.69,1.25, 3.9, 4.9, 4.9, 4.1, 209, 10.282,   0.109,   170
22,11,23,04,27,00,0.68,0.85,0.70,1.14, 6.1, 5.4, 5.2, 6.1, 212, 10.391,   0.076,   304
22,11,23,06,27,00,0.80,1.05,0.88,1.28, 6.1, 4.6, 4.5, 4.9, 213, 11.593,   0.180,   337
22,11,23,08,27,00,0.81,1.00,0.82,1.17, 3.3, 4.6, 4.5, 4.0, 288, 12.822,   0.157,   329
22,11,23,10,27,00,0.71,0.91,0.73,1.29, 6.1, 5.6, 5.3, 5.6, 216, 12.954,   0.164,   170
22,11,23,12,27,00,0.50,0.69,0.55,0.96, 6.7, 6.0, 5.6, 6.1, 209, 11.574,   0.382,   175
22,11,23,14,27,00,0.36,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 181,  9.918,   0.188,   204
22,11,23,16,27,00,0.42,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 197,  9.696,   0.111,   251
22,11,23,18,27,00,0.58,0.81,0.66,1.01, 6.7, 4.9, 4.7, 5.8, 189, 10.699,   0.174,   322
22,11,23,20,27,00,0.62,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 169, 12.205,   0.236,   329
22,11,23,22,27,00,0.55,0.64,0.54,0.78, 6.7, 4.2, 3.8, 5.4, 209, 12.760,   0.071,   172
22,11,24,00,27,00,0.60,-0.00,-0.00,-0.00, 2.4,-0.1,-0.1,-0.1, 205, 11.959,   0.304,   169
22,11,24,02,27,00,0.43,0.52,0.43,0.67, 2.2, 4.4, 4.2, 2.0, 297, 10.456,   0.206,   208
22,11,24,04,27,00,0.33,0.42,0.35,-0.00, 6.7, 4.8, 4.1,-0.1, 213, 10.168,   0.152,   249
22,11,24,06,27,00,0.17,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 201, 11.176,   0.183,   318
22,11,24,08,27,00,0.29,0.40,0.33,0.56, 2.2, 4.1, 3.8, 3.5, 197, 12.696,   0.310,   334
22,11,24,10,27,00,0.16,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 229, 13.424,   0.084,   354
22,11,24,12,27,00,0.20,-0.00,-0.00,-0.00, 3.7,-0.1,-0.1,-0.1, 222, 12.547,   0.328,   156
22,11,24,14,27,00,0.33,0.46,0.37,0.67, 2.2, 4.0, 3.7, 3.5, 276, 10.533,   0.299,   177
22,11,24,16,27,00,0.38,0.26,0.25,-0.00, 2.6, 2.4, 1.6,-0.1, 269,  9.483,   0.057,   212
22,11,24,18,27,00,0.26,0.37,0.30,0.54, 2.5, 3.3, 3.3, 2.8, 293, 10.133,   0.154,   323
22,11,24,20,27,00,0.30,0.43,0.35,0.61, 2.3, 3.9, 3.9, 7.1, 261, 11.671,   0.274,   341
22,11,24,22,27,00,0.34,0.44,0.36,0.68, 2.6, 3.4, 3.4, 2.9,  45, 12.725,   0.206,   347
22,11,25,00,27,00,0.26,-0.00,-0.00,-0.00, 4.1,-0.1,-0.1,-0.1, 208, 12.461,   0.146,   137
22,11,25,02,27,00,0.21,-0.00,-0.00,-0.00, 4.7,-0.1,-0.1,-0.1, 213, 10.910,   0.245,   188
22,11,25,04,27,00,0.19,-0.00,-0.00,-0.00, 5.1,-0.1,-0.1,-0.1, 217, 10.017,   0.119,   234
22,11,25,06,27,00,0.30,0.43,0.35,0.62, 4.4, 4.5, 4.3, 6.0, 209, 10.552,   0.205,   299
22,11,25,08,27,00,0.34,-0.00,-0.00,-0.00, 2.5,-0.1,-0.1,-0.1, 181, 12.152,   0.332,   338
22,11,25,10,27,00,0.35,0.47,0.39,0.67, 2.6, 3.2, 3.3, 2.4, 152, 13.430,   0.206,   350
22,11,25,12,27,00,0.66,0.85,0.68,1.20, 3.9, 3.7, 3.7, 3.3, 218, 13.259,   0.089,   115
22,11,25,14,27,00,0.79,1.08,0.91,1.47, 4.7, 4.0, 4.0, 4.0, 192, 11.558,   0.282,   174
22,11,25,16,27,00,0.71,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 210,  9.903,   0.171,   210
22,11,25,18,27,00,0.76,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 189,  9.983,   0.095,   273
22,11,25,20,27,00,1.35,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 169, 11.159,   0.280,   336
22,11,25,22,27,00,0.96,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 201, 12.593,   0.203,   350
22,11,26,00,27,00,1.42,1.79,1.45,2.15, 7.5, 7.2, 7.3, 7.1, 177, 12.826,   0.098,   118
22,11,26,02,27,00,0.81,1.15,0.97,1.43, 7.5, 5.1, 4.4, 5.5, 189, 11.626,   0.400,   167
22,11,26,04,27,00,0.74,1.03,0.84,1.31, 7.5, 6.8, 6.3, 7.6, 193, 10.222,   0.130,   200
22,11,26,06,27,00,0.87,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 201, 10.068,   0.123,   272
22,11,26,08,27,00,1.01,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 205, 11.189,   0.152,   339
22,11,26,10,27,00,1.04,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 201, 12.602,   0.277,   349
22,11,26,12,27,00,1.12,1.40,1.14,1.65, 9.8, 6.7, 5.9, 8.5, 205, 13.152,   0.087,    17

