Hs in m, Tp in sec, Dp in deg, Depth in m

 yr,  mo,  da,  hr,  mn,  sc,  Hs,  H1/10, H1/3, Hmax,  Tp, T1/10, T1/3, Tmax,   Dp,  Depth,     CM,       CD
22,11,20,02,19,06,0.69,0.73,0.63,0.86, 5.6, 5.7, 5.6, 4.5, 159, 13.143,   0.158,   250
22,11,20,04,19,06,0.79,0.92,0.75,1.15, 5.1, 5.3, 5.1, 6.0, 192, 14.059,   0.302,   294
22,11,20,06,19,06,1.05,1.20,0.99,1.65, 6.7, 5.8, 5.6, 6.0, 203, 15.092,   0.200,   290
22,11,20,08,19,06,1.14,1.38,1.10,1.72, 7.5, 6.5, 5.9, 8.0, 215, 15.234,   0.055,    89
22,11,20,10,19,06,0.70,0.94,0.78,1.24, 7.5, 6.4, 6.4, 4.5, 196, 14.327,   0.230,   110
22,11,20,12,19,06,0.68,0.82,0.67,1.12, 7.5, 6.1, 5.9, 6.0, 195, 13.195,   0.165,   149
22,11,20,14,19,06,0.94,1.12,0.93,1.60, 4.4, 5.2, 5.2, 3.5, 203, 12.913,   0.090,   276
22,11,20,16,19,06,1.12,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 186, 13.625,   0.218,   312
22,11,20,18,19,06,1.02,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 203, 14.639,   0.195,   322
22,11,20,20,19,06,1.01,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 207, 15.015,   0.079,    65
22,11,20,22,19,06,1.26,1.61,1.29,2.05, 3.5, 7.0, 5.9, 7.5, 328, 14.131,   0.250,   118
22,11,21,00,19,06,1.03,1.46,1.17,1.92, 3.7, 6.4, 6.0,19.5, 291, 12.863,   0.212,   139
22,11,21,02,19,06,1.06,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 191, 12.471,   0.043,   202
22,11,21,04,19,06,1.14,1.46,1.17,1.84, 3.3, 6.4, 5.7, 4.0, 307, 13.298,   0.152,   318
22,11,21,06,19,06,0.93,1.20,1.00,1.78, 9.8, 6.8, 6.0, 6.0, 154, 14.525,   0.207,   320
22,11,21,08,19,06,1.05,1.25,1.02,1.65, 9.8, 8.7, 7.8, 7.0, 220, 15.115,   0.050,    33
22,11,21,10,19,06,0.79,1.12,0.92,1.44, 9.8, 8.2, 7.4, 6.5, 215, 14.595,   0.246,   125
22,11,21,12,19,06,0.78,0.92,0.76,1.11, 9.8, 8.5, 7.5, 5.0, 195, 13.252,   0.261,   159
22,11,21,14,19,06,0.55,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 171, 12.387,   0.070,   193
22,11,21,16,19,06,0.70,0.86,0.73,1.06, 8.5, 7.2, 6.8, 8.0, 167, 13.126,   0.261,   266
22,11,21,18,19,06,0.76,0.86,0.71,1.05, 8.5, 6.7, 6.1, 8.0, 175, 14.309,   0.305,   300
22,11,21,20,19,06,0.98,1.11,0.94,1.38, 3.7, 5.1, 5.2, 3.5, 207, 15.109,   0.074,   309
22,11,21,22,19,06,0.99,-0.00,-0.00,-0.00, 5.1,-0.1,-0.1,-0.1, 199, 14.840,   0.165,   118
22,11,22,00,19,06,1.07,1.28,1.11,1.59, 5.1, 5.1, 4.7, 7.5, 199, 13.566,   0.181,   129
22,11,22,02,19,06,1.46,1.71,1.37,2.71, 7.5, 5.0, 5.0, 6.0, 180, 12.685,   0.036,    77
22,11,22,04,19,06,1.42,1.77,1.48,2.33, 8.5, 7.2, 6.6,12.0, 185, 13.107,   0.184,   296
22,11,22,06,19,06,1.37,1.64,1.37,2.25, 9.8, 7.7, 6.5, 7.5, 180, 14.269,   0.273,   321
22,11,22,08,19,06,1.30,1.68,1.37,2.12, 9.8, 8.9, 7.8, 9.0, 199, 15.188,   0.158,   353
22,11,22,10,19,06,1.06,1.27,1.06,1.59,11.6, 6.8, 5.9,10.5, 185, 15.064,   0.196,   105
22,11,22,12,19,06,0.85,1.13,0.94,1.42, 9.8, 7.4, 6.0, 5.5, 196, 13.765,   0.258,   142
22,11,22,14,19,06,0.66,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 181, 12.396,   0.197,   183
22,11,22,16,19,06,0.66,0.80,0.63,1.18, 8.5, 7.8, 7.1, 7.5, 163, 12.787,   0.228,   269
22,11,22,18,19,06,0.71,0.96,0.75,1.30, 8.5, 7.6, 7.5, 7.0, 175, 13.951,   0.325,   299
22,11,22,20,19,06,0.71,0.84,0.68,1.13, 8.5, 7.6, 7.6, 7.0, 181, 15.139,   0.228,   288
22,11,22,22,19,06,0.81,0.91,0.75,1.14, 7.5, 6.8, 6.6, 5.0, 211, 15.318,   0.119,   183
22,11,23,00,19,06,0.59,0.66,0.54,0.88, 6.7, 5.9, 5.7, 5.0, 203, 14.239,   0.233,   129
22,11,23,02,19,06,0.64,0.78,0.64,0.94, 8.5, 5.2, 4.9, 8.0, 163, 12.974,   0.180,   152
22,11,23,04,19,06,0.68,0.86,0.72,1.05, 5.6, 5.3, 5.3, 6.0, 191, 12.967,   0.152,   240
22,11,23,06,19,06,0.85,0.94,0.78,1.32, 5.6, 5.0, 5.1, 4.5, 203, 14.060,   0.382,   292
22,11,23,08,19,06,0.85,0.97,0.80,1.40, 5.6, 5.4, 5.2, 4.0, 208, 15.253,   0.232,   285
22,11,23,10,19,06,0.72,0.87,0.72,1.20, 6.1, 5.5, 5.3, 6.0, 206, 15.509,   0.107,   147
22,11,23,12,19,06,0.48,0.64,0.51,1.06, 6.1, 6.0, 5.9, 6.0, 215, 14.313,   0.350,   141
22,11,23,14,19,06,0.34,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 191, 12.532,   0.309,   171
22,11,23,16,19,06,0.36,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 190, 12.137,   0.132,   253
22,11,23,18,19,06,0.59,0.69,0.56,0.88, 6.7, 5.3, 5.1, 5.0, 151, 13.189,   0.310,   296
22,11,23,20,19,06,0.58,0.78,0.62,0.94, 6.7, 3.8, 3.9, 2.5, 207, 14.645,   0.337,   288
22,11,23,22,19,06,0.64,0.78,0.64,0.98, 6.1, 4.5, 4.4, 6.5, 203, 15.279,   0.130,   274
22,11,24,00,19,06,0.61,0.81,0.66,1.01, 3.0, 3.3, 3.4, 3.0, 351, 14.642,   0.188,   145
22,11,24,02,19,06,0.50,0.62,0.50,0.85, 2.4, 2.7, 3.0, 2.5, 195, 13.186,   0.200,   140
22,11,24,04,19,06,0.20,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 171, 12.760,   0.102,   245
22,11,24,06,19,06,0.31,0.45,0.36,0.63, 2.7, 3.8, 3.7, 6.0, 111, 13.686,   0.258,   293

